MOL_ID,molecule_ID,molecule_name,mw,hdon,hacc,alogp,halflife,ob,caco2,bbb,dl,FASA,tpsa,rbn
MOL011790,11790,"(2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,8aR,9R,12aS,14aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[[(2S,3R,4R,5R,6S)-3,4,5-trihy",927.260,10,17,2.058,,2.27239068319,-2.60107,-3.48397,0.052709,0.26827145,274.75,8
MOL011791,11791,Kakkalide,608.600,7,15,-0.842,14.866842,46.91265367,-1.91432,-2.8796,0.67306,0.25265178,227.2,8
MOL011792,11792,4'-Methyltectorigenin 7-glucoside,476.470,5,11,0.395,,24.0702166905,-0.81105,-1.82514,0.82328,0.24675094,168.28,6
MOL011793,11793,kakkatin,286.300,3,5,1.919,1.669686,55.2497096442,0.35709,-0.47161,0.23768,0.29926777,79.15,2
MOL011794,11794,Methyl isovalerate,116.180,0,2,1.396,11.204092,55.8959060135,1.10487,1.32259,0.0096411,0.23406078,26.3,3
MOL011795,11795,Tricosanol,340.710,1,1,9.639,,11.4590865593,1.39715,0.77765,0.24959,0.15481077,20.23,21
MOL011796,11796,sissotrin,446.440,5,10,0.411,,19.62953447,-0.8511,-1.8519,0.79436,0.28035063,159.05,5
MOL011797,11797,"(3S,4aR,6aR,6bS,8aR,9R,12aS,14aR,14bR)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-3,9-diol",442.800,2,2,6.202,,17.4240857608,0.95048,0.38225,0.75553,0.21881783,40.46,0
MOL011798,11798,Soyasaponin VI,1069.380,11,21,0.920,,2.49458898293,-2.75131,-3.74136,0.021595,0.25646186,330.51,11
MOL011799,11799,"1,4-Eicosadiene",278.580,0,0,8.660,,28.3504528242,1.92858,1.97406,0.13415,0.21450672,0,16
MOL011800,11800,"(24r)-cycloart-25-en-3beta,24-diol",458.850,2,2,7.333,,8.88337508864,0.80161,0.10168,0.76549,0.2594322,40.46,5
MOL011801,11801,"(24r)-cycloartane-3beta,24,25-triol",476.870,3,3,6.313,,11.0433287267,0.25092,-0.72537,0.77017,0.24025506,60.69,5
MOL011802,11802,(24r)-saringosterol,428.770,2,2,6.680,5.158115,39.35953872,0.89637,0.23154,0.78836,0.23861702,40.46,6
MOL011803,11803,"(24s)-25-methoxycycloartane-3,beta,24,28-triol",506.900,3,4,5.631,,24.4343055269,0.34668,-0.39600,0.7834,0.20409769,69.92,7
MOL011804,11804,"(24s)-25-methoxycycloartane-3beta,24-diol",490.900,2,3,6.722,,29.5992018258,0.54088,-0.34824,0.77522,0.21966666,49.69,6
MOL011805,11805,"(24s)-29-norcycloartane-3,beta,24,25-triol",462.840,3,3,6.040,,24.9241295527,0.20226,-0.82120,0.77252,0.23385347,60.69,5
MOL011806,11806,"(24s)-cycloartane-3beta,24,25-triol",476.870,3,3,6.313,,24.8061862415,0.28862,-0.64754,0.76972,0.24032383,60.69,5
MOL011807,11807,"(24s)-lanost-9(11)-ene-3,beta,24,25-triol",460.820,3,3,5.857,,29.0181686205,0.23604,-0.74725,0.7925,0.2414041,60.69,5
MOL011808,11808,(24s)-saringosterol,428.770,2,2,6.680,,22.3460105773,0.83378,0.15797,0.78837,0.23926859,40.46,6
MOL011809,11809,"(3S,5R,8R,9R,10R,13R,14R,17S)-17-[(2S,5S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",460.820,2,3,5.658,,25.3962737647,0.80795,0.27712,0.8151,0.22387582,49.69,2
MOL011810,11810,Faradiol alpha-epoxide,458.800,2,3,5.081,,24.8067574316,0.47807,-0.31295,0.65249,0.24606475,52.99,0
MOL011811,11811,Tilianine,446.440,5,10,0.681,,19.6616517705,-0.82951,-2.09523,0.78718,0.29228193,159.05,5
MOL011812,11812,arnidiol,456.830,2,2,6.508,,15.9576891162,0.84696,0.17888,0.71953,0.24209549,40.46,0
MOL011813,11813,"(3S,4aR,6aR,6bS,8S,8aS,11R,12S,12aS,14aR,14bR)-4,4,6a,6b,8a,11,12,14b-octamethyl-2,3,4a,5,6,7,8,9,10,11,12,12a,14,14a-tetradecahydro-1H-picene-3,8-diol",442.800,2,2,6.247,,17.58692858,0.76155,0.08743,0.75279,0.22964078,40.46,0
MOL011814,11814,Calenduladiol,442.800,2,2,6.301,,22.1227952556,0.76810,0.00479,0.77095,0.26098022,40.46,1
MOL011815,11815,chrysanthediol A,236.390,2,2,3.179,,20.075205517,0.79636,0.82201,0.083516,0.28937301,40.46,1
MOL011816,11816,"[(1S,5S,7S)-7-acetoxy-5-isopropenyl-2,8-dimethylene-cyclodecyl] acetate",320.470,0,4,3.991,5.027114,37.024568008,0.72296,0.30742,0.19315,0.27854681,52.6,5
MOL011817,11817,chrysanthediol C,320.470,0,4,3.991,,19.0366269778,0.70626,0.36898,0.19309,0.28023916,52.6,5
MOL011818,11818,Coflodiol,442.800,2,2,6.396,,14.8668856149,0.80792,0.17503,0.75438,0.23393317,40.46,0
MOL011819,11819,dammarenediol II,444.820,2,2,6.959,,17.393220392,0.98915,0.40964,0.75804,0.24056773,40.46,4
MOL011820,11820,"(3S,4aR,6aR,6aR,6bR,8S,8aS,12S,12aR,14aR,14bR)-4,4,6a,6b,8a,11,12,14b-octamethyl-2,3,4a,5,6,6a,7,8,9,12,12a,13,14,14a-tetradecahydro-1H-picene-3,8-diol",442.800,2,2,6.247,,20.3296545974,0.85037,0.22263,0.75375,0.23341356,40.46,0
MOL011821,11821,heliantriol a1,458.800,3,3,5.306,,21.3221011858,0.36268,-0.44775,0.74771,0.2207464,60.69,1
MOL011822,11822,heliantriol b2,458.800,3,3,5.211,,24.1774225086,0.26968,-0.51265,0.76728,0.24665269,60.69,2
MOL011823,11823,"(3S,4aR,6aR,6aR,6bR,8S,8aS,9S,12S,12aR,14aR,14bR)-4,4,6a,6b,8a,11,12,14b-octamethyl-2,3,4a,5,6,6a,7,8,9,12,12a,13,14,14a-tetradecahydro-1H-picene-3,8,9-triol",458.800,3,3,5.280,,17.0219770249,0.25819,-0.57194,0.73996,0.22658947,60.69,0
MOL011824,11824,longispinogenin,444.770,3,3,4.905,,17.0950352244,0.12201,-0.83750,0.77957,0.22454081,60.69,1
MOL011825,11825,NSC707002,442.800,2,2,6.202,,16.4085422634,0.75518,0.05380,0.75415,0.23424502,40.46,0
MOL011826,11826,psi-Ionone,192.330,0,1,3.597,5.920559,39.6469698008,1.50798,1.43484,0.040817,0.3529999,17.07,5
MOL011827,11827,pulegene,124.250,0,0,3.243,11.211492,50.0979551943,1.82509,2.17564,0.016872,0.23652172,0,1
MOL011828,11828,robinin,740.730,11,19,-2.195,,6.68430102575,-2.76816,-3.87802,0.39115,0.2826066,308.12,8
MOL011829,11829,"(E)-3-{3-[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxycarbonyl]-7-hydroxy-2-(3,4-dihydroxyphenyl)benzofuran-5-yl}propenoic acid",536.470,7,12,4.137,,2.64704302271,-1.17482,-2.37839,0.7607,0.45003653,215.19,9
MOL011830,11830,"(Z)-(1S,5R)-beta-Pinen-10-yl-beta-vicianoside_qt",152.260,1,1,2.050,11.3552,49.361687698,1.54368,1.85982,0.059009,0.21685529,20.23,0
MOL011831,11831,"(1R,2R,4S)-4-isopropenyl-1-methylcyclohexane-1,2-diol",170.280,2,2,1.502,11.05558,49.2356867578,0.66428,0.46930,0.040198,0.28667042,40.46,1
MOL011832,11832,"1-carboxy-2-(3,4-dihydroxyphenyl)erhyl-(E)-3-{3-[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxycarboayl]-7-hydroxy-2-(3,4-dihydroxyphenyl)-benzofuran-5-yl} propenoate",716.640,9,16,5.456,,3.01369987434,-1.21952,-2.42720,0.3936,0.38105586,281.95,14
MOL011833,11833,"1-carboxy-2-(3,4-dihydroxyphenyl)ethyl-(E)-3-{3-[1-methoxycarbonyl-2-(3,4-dihydroxyphenyl)ethoxycarbonyl]-7-hydroxy-2-(3,4-dihydroxyphenyl)benzofuran--5-yl}propenoate",730.670,8,16,5.707,,3.01369293505,-0.95744,-2.23818,0.38036,0.3612794,270.95,15
MOL011834,11834,"1-carboxy-2-(3,4-dihydroxyphenyl)ethyl-(E)-3-{3-hydroxy-4-[(E)-1-methoxycarbonyl-2-(3,4-dihydroxyphenyl)-ethenoxy]}propenoate",552.520,6,12,4.007,,2.73497272744,-0.57037,-2.08848,0.60917,0.38217807,200.28,12
MOL011835,11835,1-Ethoxypentane,116.230,0,1,2.184,,20.2567608092,1.47902,1.69237,0.0076257,0.18339206,9.23,5
MOL011836,11836,"1,3-Heptadiene, 3-ethyl-2-methyl-",138.280,0,0,4.079,,28.602895538,1.83278,2.05134,0.015353,0.30706456,0,4
MOL011837,11837,"3,5-diformyl-2,4-dihydroxy-6-methylbenzoic acid",224.180,3,6,0.905,11.5185,39.0022803765,-0.41537,-0.79630,0.086356,0.35940224,111.9,3
MOL011838,11838,"(5S)-3,5-dimethylcyclohex-2-en-1-one",124.200,0,1,1.849,11.3224,50.7796847076,1.29148,1.54796,0.019345,0.31304014,17.07,0
MOL011839,11839,"(1R,2R,3S)-3-methylcyclopentane-1,2-diol",116.180,2,2,0.397,11.0429,86.8040523097,0.27112,-0.02508,0.015818,0.24098711,40.46,0
MOL011840,11840,EAK,128.240,0,1,2.458,,19.4769074235,1.38204,1.61068,0.011449,0.21463621,17.07,5
MOL011841,11841,(3S)-3-methylcyclohexan-1-one,112.190,0,1,1.426,11.0527,62.655615406,1.22061,1.72161,0.014323,0.23118082,17.07,0
MOL011842,11842,(R)-()-3-Methylcyclopentanone,98.160,0,1,0.970,11.1683,92.5188018769,1.21063,1.65179,0.010241,0.23985197,17.07,0
MOL011843,11843,3B-hydroxy-4(8)-ene-P-mentllane-3(9)-lactone,180.270,1,2,1.686,14.02992,110.59105472,0.64586,0.65610,0.062428,0.27818108,37.3,0
MOL011844,11844,"cis,trans-4,5-Diethyl-3,5-octadiene",166.340,0,0,4.937,,17.8127101056,1.89018,1.98237,0.023254,0.25315037,0,5
MOL011845,11845,Hesperetin-5-glucoside,464.460,6,11,0.377,,21.8162448915,-1.41781,-2.05158,0.82721,0.28462616,175.37,5
MOL011846,11846,"Menthyl acetate, dl-",198.340,0,2,3.159,,22.2392429876,1.23264,1.43753,0.049215,0.20514572,26.3,3
MOL011847,11847,Octopinic acid,204.260,5,6,-0.657,,7.63575525986,-0.98538,-1.58168,0.044747,0.30596882,112.65,7
MOL011848,11848,d-Piperitone,152.260,0,1,2.768,10.7753,48.7539715991,1.41758,1.66587,0.02974,0.29764834,17.07,1
MOL011849,11849,Schizonepetoside B,330.420,3,7,-0.488,0.908259,31.0227290664,-0.95543,-1.23605,0.28216,0.2504535,105.45,2
MOL011850,11850,Schizonepetoside C,330.420,4,7,-0.086,,8.36548259564,-1.06156,-1.37102,0.23453,0.24387044,116.45,4
MOL011851,11851,Schizonepetoside C_qt,168.260,1,2,1.661,1.623179,58.0216399852,0.59258,0.56959,0.036506,0.24563877,37.3,1
MOL011852,11852,Schizonepetoside D,330.420,4,7,-0.437,,29.0375519641,-1.00971,-1.42932,0.23454,0.2667546,116.45,5
MOL011853,11853,Schizonepetoside D_qt,168.260,1,2,1.310,1.884507,61.0112608285,0.55989,0.39509,0.036633,0.25477254,37.3,2
MOL011854,11854,Schizonodiol,184.260,2,3,0.307,10.841484,52.2396188999,-0.01321,-0.36522,0.048864,0.30168825,57.53,1
MOL011855,11855,Schizonol,168.260,1,2,1.341,10.843192,57.7523951075,0.82274,0.95843,0.039579,0.27825847,37.3,1
MOL011856,11856,Schkuhrin I,420.500,2,8,1.812,5.891972,54.4502652842,-0.70158,-1.47674,0.52014,0.31763235,119.36,7
MOL011858,11858,2-Cyclooctenone,124.200,0,1,2.064,11.3916,47.7925276408,1.25515,1.61300,0.015884,0.27532226,17.07,0
MOL011859,11859,deoxyoleanolic acid,440.780,1,2,7.524,,17.7897563504,1.19560,0.96232,0.76495,0.26519573,37.3,1
MOL011860,11860,d-Dihydrocarvone,152.260,0,1,2.401,10.988292,62.9361250389,1.35813,1.62696,0.029646,0.30269524,17.07,1
MOL011861,11861,(+)-cis-Isopulegone,152.260,0,1,2.401,11.314468,57.877531499,1.27495,1.46681,0.02981,0.30659202,17.07,1
MOL011862,11862,"(1S,4aS,8aR)-1-methyldecalin-2-one",166.290,0,1,2.681,-2.784444,55.235717529,1.28166,1.59516,0.049859,0.22702385,17.07,0
MOL011863,11863,"octahydro-4α,5-dimethyl-3-(1-methylethyl)naphthalenone",222.410,0,1,3.847,6.68386,32.468333635,1.37287,1.57510,0.095377,0.244822,17.07,1
MOL011864,11864,2-Octenyl acetate,170.280,0,2,2.865,5.225434,39.8483185027,1.32402,1.42000,0.027315,0.18717213,26.3,7
MOL011865,11865,rosmarinic acid,360.340,5,8,2.687,,1.38010141134,-0.53814,-1.23840,0.35103,0.47279483,144.52,7
MOL011866,11866,"(2R,5S)-5-methyl-2-[(E)-1-methyl-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-methylol-tetrahydropyran-2-yl]oxy-vinyl]cyclohexan-1-one",330.420,4,7,-0.567,,27.3224726562,-0.92509,-1.14407,0.2341,0.23286891,116.45,4
MOL011867,11867,schizonepetoside E,348.440,5,8,-1.255,,9.54214474291,-1.00632,-1.27347,0.2562,0.22519872,136.68,5
MOL011868,11868,schizonepetoside E_qt,186.280,2,3,0.492,4.174932,38.770374851,0.00425,-0.02249,0.047359,0.26896715,57.53,2
MOL011869,11869,schizotenuin A,716.640,9,16,5.456,,3.013699874,-1.43576,-2.8008,0.3934,0.41634098,281.95,14
MOL011870,11870,[(1S)-1-vinylhexyl] acetate,170.280,0,2,2.908,,21.0921086592,1.23987,1.33577,0.025419,0.24820763,26.3,7
MOL011871,11871,Alloaromadendrene oxide,220.390,0,1,3.081,2.896024,65.4967876284,1.58434,1.89503,0.13571,0.1962135,12.53,0
MOL011872,11872,()-Menthone,154.280,0,1,2.597,10.57,57.8975251428,1.36750,1.74944,0.029429,0.24542983,17.07,1
MOL011873,11873,cinerolon,166.240,1,2,1.545,4.594891,75.6258031648,0.55186,0.31618,0.036324,0.309439,37.3,2
MOL011874,11874,cis-2-methyl-5-(1-methylvinyl)cyclohex-2-en-1-yl acetate,194.300,0,2,3,0.029733,56.8800539965,1.39046,1.64136,0.049328,0.28526977,26.3,4
MOL011875,11875,Eriodictiol-7-glucoside,464.460,6,11,0.377,,7.692083677,-1.15724,-1.93277,0.81761,0.300623,175.37,5
MOL011876,11876,"(2S,5R)-2-isopropenyl-5-methyl-1-cyclohexanone",152.260,0,1,2.401,10.987892,66.9083006925,1.36158,1.63659,0.029827,0.29193079,17.07,1
MOL011877,11877,"(6S,7aS)-3,6-dimethyl-5,6,7,7a-tetrahydro-4H-benzofuran-2-one",166.240,0,2,2.519,13.081868,75.1640200974,1.25156,1.38892,0.048955,0.29763633,26.3,0
MOL011878,11878,tilianin,446.440,5,10,0.681,,19.6616517705,-0.81981,-2.08526,0.78719,0.28485373,159.05,5
MOL011879,11879,"1,4,6-trimethyl-1,2-dihydro-naphthalene",172.290,0,0,4.083,,26.9457328679,1.90134,1.99400,0.058761,0.33521658,0,0
MOL011880,11880,"1,6,8-trimethyl-1,2,3,4-tetrahydronaphthalene",174.310,0,0,4.567,4.165932,39.0786902857,1.87741,2.05515,0.058553,0.2921029,0,0
MOL011881,11881,13-Tetradecenal,210.400,0,1,5.112,,16.6207263819,1.44294,1.23670,0.054198,0.22378594,17.07,12
MOL011882,11882,Methyl isostearate,298.570,0,2,7.327,,20.8852654749,1.43111,1.09762,0.16176,0.1581682,26.3,16
MOL011883,11883,"(1S,2S,5S)-2,5-dimethylcyclohexan-1-ol",128.240,1,1,2.071,10.852,70.8027294347,1.14492,1.27237,0.01942,0.20107177,20.23,0
MOL011884,11884,"3,7-Dimethyloct-1,5,7-trien-3-ol",152.260,1,1,2.345,6.74354,31.033445788,1.31986,1.35257,0.02318,0.37221992,20.23,4
MOL011885,11885,lysiflavonoide A,1051,15,27,-2.415,,3.01372069231,-4.77212,-6.05796,0.082787,0.33007109,433.8,15
MOL011886,11886,lysimachigenin A,572.910,4,6,5.103,,7.21092535636,0.06176,-0.66914,0.54771,0.26291573,107.22,4
MOL011887,11887,lysimachigenoside B,1217.560,13,25,-0.107,,1.93908568384,-3.55044,-4.87621,0.023729,0.26350972,389.43,16
MOL011888,11888,lysimachigenoside B_qt,614.950,3,7,5.482,,11.9994129644,-0.08307,-0.67724,0.47623,0.25956428,113.29,6
MOL011889,11889,lysimachigenoside C,1175.520,14,24,-0.486,,2.07727980987,-3.23826,-4.51768,0.026087,0.2371484,383.36,14
MOL011890,11890,lysimachigenoside D,1093.410,15,23,-2.411,,2.82962575673,-3.56059,-4.64368,0.036114,0.22627689,377.29,11
MOL011891,11891,lysimachigenoside D_qt,490.800,5,5,3.177,,15.0882892113,-0.29121,-0.92803,0.70628,0.21675891,101.15,1
MOL011892,11892,lysimachigenoside E,1421.760,15,31,-1.531,,5.07356232812,-5.02390,-6.07250,0.010135,0.23544732,474.65,22
MOL011893,11893,lysimachigenoside E_qt,598.950,2,6,6.314,,13.78922951,0.06596,-0.4724,0.5099,0.25599027,93.06,6
MOL011894,11894,lysimachigenoside F,1379.720,16,30,-1.910,,4.46972701753,-5.31502,-6.27848,0.011782,0.2585634,468.58,20
MOL011895,11895,stigmasterol-3-glucoside,574.930,4,6,5.893,,2.41542746385,-0.23959,-1.00503,0.62621,0.22562985,99.38,8
MOL011896,11896,"1-hydroxy-1,7-dimethyl-4-isopropyl-2,7-cyclodecadiene",222.410,1,1,4.182,,23.6450371121,1.57676,1.85672,0.070103,0.23374985,20.23,1
MOL011897,11897,"2,5-furandione,3-dodecenyl-",266.420,0,3,4.891,,14.8692820669,0.80761,0.39858,0.13038,0.2708115,43.37,10
MOL011898,11898,cadinol,222.410,1,1,3.779,7.807843,36.4980784221,1.31175,1.36310,0.093065,0.23582059,20.23,1
MOL011899,11899,eremophilene,204.390,0,0,4.753,7.293568,34.59871744,1.85365,2.05723,0.082288,0.27555034,0,1
MOL011900,11900,"[(1R,3R,4R,4aS,5'E,8aS)-3,4a,8,8-tetramethyl-5'-(2-oxoethylidene)spiro[decalin-4,2'-tetrahydrofuran]-1-yl] acetate",348.530,0,4,3.416,,14.3720923776,0.70614,0.31304,0.32151,0.23441406,52.6,3
MOL011901,11901,"(2E)-2-[(1R,2R,4aS,8aS)-2,5,5,8a-tetramethylspiro[decalin-1,5'-tetrahydrofuran]-2'-ylidene]acetaldehyde",290.490,0,2,4.206,3.665487,54.2362932184,1.23273,1.30949,0.21725,0.22947709,26.3,1
MOL011902,11902,10-O-vanilloyaucubin,496.510,6,12,-1.342,,24.4613262489,-1.48741,-2.12812,0.86819,0.26454633,184.6,8
MOL011903,11903,"12s,16s(r)-dihydroxy-ent-labda-7,13-dien-15,16-olide",334.500,2,4,3.721,3.605451,37.9769427597,0.28031,-0.15618,0.30618,0.28585666,66.76,3
MOL011904,11904,"2,6-Diethylpyridine",135.230,0,1,2.578,11.219676,57.3125853808,1.69727,1.77362,0.021989,0.29114687,12.89,2
MOL011905,11905,"3,6,7-Trimethylquercetagenin",360.340,3,8,1.803,,1.94891096926,0.48417,-0.44649,0.39928,0.21878296,118.59,4
MOL011906,11906,"acetic acid [(1R,3R,4R,4aS,8aS)-4-hydroxy-3,4a,8,8-tetramethyl-4-[2-(2-oxo-5H-furan-3-yl)ethyl]-1-decalinyl] ester",378.560,1,5,3.609,5.686584,59.379973576,0.51715,0.02448,0.39163,0.26606819,72.83,5
MOL011907,11907,"(2S,4aS,10aR)-7-isopropyl-1,1,4a-trimethyl-2,3,4,9,10,10a-hexahydrophenanthren-2-ol",286.500,1,1,5.144,,18.5990173691,1.41459,1.16798,0.25022,0.26137263,20.23,1
MOL011908,11908,Dihydrosolidagenone,318.500,1,3,3.632,,15.4956571924,0.94682,0.67573,0.26213,0.20618193,50.44,3
MOL011909,11909,"(3R)-5-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylene-1-decalinyl]-3-methylpent-1-en-3-ol",290.540,1,1,5.290,4.400227,46.0754939767,1.40847,1.34679,0.18358,0.28477103,20.23,4
MOL011910,11910,Rimuene,272.520,0,0,5.764,2.173322,35.7272838152,1.82240,1.93853,0.21894,0.23035824,0,1
MOL011911,11911,Vitexifolin B,324.560,3,3,3.371,,14.6093199363,0.13930,-0.59908,0.22861,0.25366613,60.69,4
MOL011912,11912,"(2R,4aS,10aR)-7-isopropyl-2,4a-dimethyl-1-methylene-4,9,10,10a-tetrahydro-3H-phenanthren-2-ol",284.480,1,1,4.947,-2.173939,48.6093708447,1.36360,1.14295,0.25123,0.29044822,20.23,1
MOL011913,11913,"[(1S,3R,4R,4aS,8aS)-3,4a,8,8-tetramethyl-5'-oxo-spiro[decalin-4,2'-tetrahydrofuran]-1-yl] acetate",322.490,0,4,3.364,,16.8325533648,0.63404,0.27880,0.25523,0.29256728,52.6,2
MOL011914,11914,"[(1R,3R,4R,4aS,8aS)-3,4a,8,8-tetramethyl-6'-oxo-spiro[decalin-4,2'-tetrahydropyran]-1-yl] acetate",336.520,0,4,3.820,,17.85706173,0.69136,0.34772,0.28752,0.28173906,52.6,2
MOL011916,11916,dehydroabietan,270.500,0,0,6.246,,14.4610557365,1.87789,1.99028,0.21996,0.25843936,0,1
MOL011917,11917,eurostoside,492.520,6,11,-0.858,,21.7876304302,-1.56742,-2.34977,0.86201,0.30946222,175.37,8
MOL011918,11918,eurostoside_qt,330.360,3,6,0.889,,22.914479672,-0.34418,-0.99107,0.35545,0.33585641,96.22,5
MOL011919,11919,"[(1R,3R,4R,4aS,8aS)-3,4a,8,8-tetramethyl-5'-oxo-spiro[decalin-4,2'-tetrahydrofuran]-1-yl] acetate",322.490,0,4,3.364,,18.4047532799,0.71747,0.55269,0.25529,0.27250659,52.6,2
MOL011920,11920,nishindaside,498.530,6,12,-1.130,,23.1014904296,-1.49602,-1.92457,0.84814,0.23671827,184.6,8
MOL011921,11921,nishindaside_qt,336.370,3,7,0.617,,19.7355848077,-0.49866,-1.03108,0.33953,0.31633154,105.45,5
MOL011922,11922,paulownin,370.380,1,7,1.719,,4.9509324397,0.27153,-0.32113,0.8467,0.31460482,75.61,2
MOL011923,11923,previtexilactone,378.560,0,5,3.257,4.398916,45.08582282,0.62028,0.3244,0.44722,0.27333042,61.83,2
MOL011924,11924,(5R)-2-methyl-5-(2-oxoethyl)cyclopentene-1-carbaldehyde,152.210,0,2,1.347,11.4953,51.5584674875,0.74099,0.80034,0.030114,0.27852073,34.14,3
MOL011925,11925,rotundifuran,374.570,1,4,4.198,,7.02315090318,0.95967,0.48343,0.38584,0.20281488,59.67,5
MOL011926,11926,"[(2S,4aS,5R,6R,8aS)-1,1,4a,6-tetramethyl-5'-oxo-spiro[decalin-5,2'-tetrahydrofuran]-2-yl] acetate",322.490,0,4,3.431,,16.3079736102,0.67370,0.55429,0.2656,0.28773114,52.6,2
MOL011927,11927,"4H-1-benzopyran-4-one, 3-[[O--6-deoxyhexopyranosyl-(1->6)-O-[hexopyranosyl-(1->2)]hexopyranosyl]oxy]-5,7-dihydroxy-2-(4-methoxyphenyl)-",320.520,1,3,3.055,,16.5741017236,0.82824,0.59347,0.44793,0.24785382,45.29,1
MOL011928,11928,vitetrifolin b,362.560,1,4,4.194,,16.6559726871,0.98119,0.65635,0.34645,0.18233623,59.67,5
MOL011929,11929,vitetrifolin c,360.540,1,4,4.017,-12.62142,63.8410468711,0.77310,0.55168,0.3492,0.19598003,59.67,5
MOL011930,11930,vitetrifolin d,406.620,1,5,4.188,5.456436,40.4194128059,0.29326,0.07164,0.39488,0.33386236,72.83,8
MOL011931,11931,vitetrifolin e,364.580,2,4,3.809,5.231929,31.4144890209,0.39374,-0.03744,0.30353,0.254549,66.76,6
MOL011932,11932,vitetrifolin f,364.580,2,4,3.809,,26.5521687787,0.52724,0.36095,0.30403,0.27153149,66.76,6
MOL011933,11933,vitetrifolin g,304.520,2,2,3.952,,15.0217316699,0.67670,0.23331,0.2028,0.27114865,40.46,4
MOL011934,11934,vitexifolin A,290.540,1,1,5.290,4.294267,32.74990164,1.35342,1.26424,0.18347,0.2897563,20.23,4
MOL011935,11935,"acetic acid [(1R,3R,4R,4aS,8aS)-4-hydroxy-3,4a,8,8-tetramethyl-4-[2-(5-oxo-2H-furan-3-yl)ethyl]-1-decalinyl] ester",378.560,1,5,3.609,5.994002,57.6912567819,0.41990,-0.19096,0.39306,0.262115,72.83,5
MOL011937,11937,"acetic acid [(1R,3R,4R,4aS,8aS)-4-hydroxy-4-[2-(2-keto-3-pyrrolin-3-yl)ethyl]-3,4a,8,8-tetramethyl-decalin-1-yl] ester",377.580,2,5,2.961,5.83814,50.4882130727,0.43403,-0.06399,0.38805,0.26560375,75.63,5
MOL011938,11938,"4-(3,4-dimethoxyphenyl)-6-hydroxy-5-methoxynaphthalene-2-carbaldehyde",338.380,1,5,3.700,3.647497,79.1698824304,0.83981,0.02767,0.36053,0.28248462,64.99,5
MOL011939,11939,vitrofolal B,354.380,2,6,3.432,3.616174,41.4552940479,0.71652,-0.00054,0.39565,0.26898685,85.22,5
MOL011940,11940,vitrofolal C,366.390,2,6,2.877,7.557916,42.20364876,0.40871,-0.29481,0.65537,0.25543654,85.22,4
MOL011941,11941,"(2S)-2,7,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]chroman-6-ol",416.760,1,2,9.929,,15.6210419973,1.59601,1.17053,0.51681,0.23501822,29.46,12
MOL011942,11942,1-Methoxynapthalene,158.210,0,1,2.722,-2.19272,36.1018951031,1.76310,1.83829,0.049901,0.37210155,9.23,1
MOL011943,11943,"4,5-Dihydrosylvan",84.130,0,1,0.639,11.5892,49.488011092,1.64768,2.10552,0.0067057,0.26255465,9.23,0
MOL011944,11944,IPZ,152.220,0,3,1.464,11.844484,38.5469481801,1.09593,0.95607,0.029968,0.18824939,35.01,2
MOL011945,11945,ISODODECANE,170.380,0,0,5.642,,17.8024592361,1.79949,1.99328,0.024057,0.1840961,0,8
MOL011946,11946,"3,3-Dimethylhexane",114.260,0,0,3.567,10.9844,40.7934090278,1.77918,2.12704,0.011346,0.22711474,0,3
MOL011947,11947,3-Butynol,70.100,1,1,1.155,12.0367,82.7637194728,0.94627,1.04598,0.0024231,0.38725021,20.23,1
MOL011948,11948,p-tert-Butylaniline,149.260,2,1,2.484,11.1207,34.9252883161,1.13394,0.94450,0.030914,0.3198179,26.02,1
MOL011949,11949,Allopseudococain,303.390,0,5,2.119,4.76777,34.9268967221,0.84230,0.68974,0.22912,0.33489776,55.84,5
MOL011950,11950,Gossypitrin,480.410,9,13,-0.668,,20.1409522574,-1.44547,-2.69411,0.79959,0.3016974,230.74,4
MOL011951,11951,Methyl glutarate,146.160,1,4,0.297,,25.294727202,0.00952,-0.23342,0.019825,0.27040449,63.6,5
MOL011952,11952,gossypetin-3-β-D-(2-O-β-D-glucopyranosidoglucopyranoside)-8-β-D-glucopyranoside,804.730,15,23,-4.506,,3.01659495228,-4.17629,-5.30064,0.3232,0.26756778,389.04,10
